INFO 2025-07-15 07:29:51,629 basehttp 82488 138438472889920 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,673 basehttp 82488 138438472889920 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,684 basehttp 82488 138438551529024 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,685 basehttp 82488 138438447711808 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,693 basehttp 82488 138438439319104 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:41:54,245 autoreload 82900 130154183294976 Watching for file changes with StatReloader
INFO 2025-07-15 07:42:01,566 basehttp 82900 130154017846848 "GET /admin/liveblog/liveblog/add/ HTTP/1.1" 200 14620
INFO 2025-07-15 07:42:01,606 basehttp 82900 130154009454144 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,606 basehttp 82900 130154001061440 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,609 basehttp 82900 130153984276032 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,614 basehttp 82900 130153992668736 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,617 basehttp 82900 130154017846848 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,617 basehttp 82900 130154009454144 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,619 basehttp 82900 130154001061440 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,621 basehttp 82900 130153984276032 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,623 basehttp 82900 130153992668736 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,636 basehttp 82900 130153975883328 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-15 07:42:01,639 basehttp 82900 130153975883328 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,649 basehttp 82900 130154017846848 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,660 basehttp 82900 130154009454144 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,662 basehttp 82900 130154001061440 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,667 basehttp 82900 130153984276032 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,669 basehttp 82900 130153992668736 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,713 basehttp 82900 130153992668736 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,718 basehttp 82900 130154001061440 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,718 basehttp 82900 130153984276032 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:01,721 basehttp 82900 130154009454144 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,770 basehttp 82900 130154009454144 "POST /admin/liveblog/liveblog/add/ HTTP/1.1" 302 0
INFO 2025-07-15 07:42:16,833 basehttp 82900 130154009454144 "GET /admin/liveblog/liveblog/ HTTP/1.1" 200 13694
INFO 2025-07-15 07:42:16,910 basehttp 82900 130153992668736 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,910 basehttp 82900 130154009454144 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,911 basehttp 82900 130153984276032 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,912 basehttp 82900 130154001061440 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,986 basehttp 82900 130154009454144 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:42:16,988 basehttp 82900 130154001061440 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-07-15 07:44:41,560 autoreload 82900 130154183294976 /home/neosoft/Desktop/liveblog/liveblogproject/liveblog/views.py changed, reloading.
INFO 2025-07-15 07:44:42,609 autoreload 83005 138743913791488 Watching for file changes with StatReloader
INFO 2025-07-15 07:52:33,718 autoreload 83141 127101883265024 Watching for file changes with StatReloader
INFO 2025-07-15 07:55:22,688 autoreload 83418 138953726799872 Watching for file changes with StatReloader
INFO 2025-07-15 07:57:34,380 autoreload 83474 136647027662848 Watching for file changes with StatReloader
INFO 2025-07-15 08:11:12,079 basehttp 83474 136646863353408 "OPTIONS /api/v1/user/token/refresh/ HTTP/1.1" 200 0
INFO 2025-07-15 08:11:12,088 basehttp 83474 136646854960704 "OPTIONS /api/v1/user/token/refresh/ HTTP/1.1" 200 0
WARNING 2025-07-15 08:11:12,123 basehttp 83474 136646854960704 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
WARNING 2025-07-15 08:11:12,125 basehttp 83474 136646863353408 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
WARNING 2025-07-15 08:11:34,402 basehttp 83474 136646854960704 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
WARNING 2025-07-15 08:11:34,410 basehttp 83474 136646863353408 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
WARNING 2025-07-15 08:11:51,967 basehttp 83474 136646863353408 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
WARNING 2025-07-15 08:11:51,971 basehttp 83474 136646854960704 "POST /api/v1/user/token/refresh/ HTTP/1.1" 404 3250
INFO 2025-07-15 08:21:54,254 autoreload 85217 127969936617472 Watching for file changes with StatReloader
WARNING 2025-07-15 08:23:22,074 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:23:22,085 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:23:27,549 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:23:27,568 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:24:07,499 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:24:07,515 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:28:25,236 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:28:25,248 basehttp 85217 127969840330304 "GET /api/v1/post/lists/ HTTP/1.1" 404 3225
WARNING 2025-07-15 08:32:17,725 basehttp 85217 127969840330304 "GET /api/post/lists/ HTTP/1.1" 404 3216
